id,savings_product_id,savings_period_id,monthly_payment_id,post_tax_interest
2283,64,1,8,
2284,65,1,8,177450.0
2285,66,1,8,177450.0
2286,67,1,8,177450.0
2287,68,1,8,177450.0
2288,69,2,8,
2289,70,2,8,
2290,71,2,8,
2291,72,2,8,
2292,5,2,8,
2293,7,2,8,
2294,6,2,8,
2295,73,2,8,544050.0
2296,8,2,8,
2297,74,2,8,462150.0
2298,75,2,8,
2299,76,2,8,
2300,16,2,8,
2301,13,2,8,
2302,77,2,8,
2303,11,2,8,495300.0
2304,78,2,8,
2305,79,2,8,462150.0
2306,80,2,8,518700.0
2307,12,2,8,
2308,81,2,8,
2309,15,2,8,
2310,82,2,8,577200.0
2311,83,2,8,
2312,84,2,8,
2313,85,2,8,610350.0
2314,86,2,8,546000.0
2315,87,2,8,
2316,88,2,8,544050.0
2317,18,2,8,
2318,23,2,8,
2319,20,2,8,462150.0
2320,17,2,8,
2321,89,2,8,
2322,21,2,8,
2323,90,2,8,569400.0
2324,91,2,8,
2325,30,2,8,
2326,92,2,8,
2327,93,2,8,413400.0
2328,19,2,8,
2329,94,2,8,
2330,25,2,8,544050.0
2331,22,2,8,
2332,27,2,8,
2333,24,2,8,429000.0
2334,26,2,8,
2335,95,2,8,
2336,28,2,8,
2337,29,2,8,403650.0
2338,96,2,8,
2339,97,2,8,165750.0
2340,98,2,8,165750.0
2341,31,2,8,659100.0
2342,99,2,8,610350.0
2343,100,2,8,610350.0
2344,101,2,8,659100.0
2345,102,2,8,165750.0
2346,103,2,8,650033.0
2347,104,2,8,659100.0
2348,105,2,8,659100.0
2349,106,2,8,329550.0
2350,107,2,8,676650.0
2351,108,2,8,659100.0
2352,109,2,8,643500.0
2353,110,2,8,676650.0
2354,111,2,8,684450.0
2355,112,2,8,659100.0
2356,113,2,8,165750.0
2357,114,2,8,659100.0
2358,115,2,8,659100.0
2359,116,2,8,659100.0
2360,117,2,8,676650.0
2361,118,2,8,742950.0
2362,119,2,8,676650.0
2363,120,2,8,742950.0
2364,121,2,8,725400.0
2365,122,2,8,659100.0
2366,123,2,8,742950.0
2367,124,2,8,742950.0
2368,125,2,8,824850.0
2369,126,2,8,659100.0
2370,127,2,8,659100.0
2371,128,2,8,659100.0
2372,129,2,8,
2373,130,2,8,659100.0
2374,131,2,8,643500.0
2375,132,2,8,659100.0
2376,133,2,8,751668.0
2377,70,3,8,
2378,72,3,8,
2379,7,3,8,
2380,73,3,8,2122500.0
2381,76,3,8,
2382,77,3,8,
2383,13,3,8,
2384,11,3,8,1965000.0
2385,80,3,8,2062500.0
2386,12,3,8,
2387,78,3,8,
2388,81,3,8,
2389,79,3,8,1777500.0
2390,15,3,8,
2391,83,3,8,
2392,87,3,8,
2393,18,3,8,
2394,86,3,8,2017500.0
2395,93,3,8,1710000.0
2396,17,3,8,
2397,94,3,8,
2398,23,3,8,
2399,90,3,8,2250000.0
2400,92,3,8,
2401,82,3,8,1905000.0
2402,30,3,8,
2403,25,3,8,2122500.0
2404,24,3,8,1710000.0
2405,27,3,8,
2406,19,3,8,
2407,28,3,8,
2408,89,3,8,
2409,26,3,8,
2410,22,3,8,
2411,95,3,8,
2412,29,3,8,1462500.0
2413,98,3,8,637500.0
2414,102,3,8,637500.0
2415,125,3,8,3487500.0
2416,113,3,8,637500.0
2417,104,3,8,2092500.0
2418,134,3,8,2790000.0
2419,118,3,8,2790000.0
2420,119,3,8,2535000.0
2421,135,3,8,3172500.0
2422,128,3,8,2475000.0
2423,122,3,8,2407500.0
2424,136,3,8,2662500.0
2425,124,3,8,2730000.0
2426,137,3,8,3045000.0
2427,131,3,8,2347500.0
2428,121,3,8,2602500.0
2429,138,3,8,2602500.0
2430,139,3,8,2602500.0
2431,140,3,8,2602500.0
2432,110,3,8,2032500.0
2433,130,3,8,2347500.0
2434,141,3,8,2602500.0
2435,142,3,8,2602500.0
2436,143,3,8,2602500.0
2437,144,3,8,2535000.0
2438,145,3,8,2535000.0
2439,146,3,8,2917500.0
2440,147,3,8,2535000.0
2441,148,3,8,2535000.0
2442,149,3,8,2602500.0
2443,150,3,8,2535000.0
2444,151,3,8,2602500.0
2445,152,3,8,2535000.0
2446,153,3,8,2917500.0
2447,154,3,8,2535000.0
2448,155,3,8,2535000.0
2449,156,3,8,2535000.0
2450,157,3,8,2535000.0
2451,158,3,8,2602500.0
2452,159,3,8,2505000.0
2453,114,3,8,1965000.0
2454,160,3,8,2662500.0
2455,161,3,8,
2456,162,3,8,2475000.0
2457,163,3,8,2475000.0
2458,7,4,8,
2459,73,4,8,4795200.0
2460,76,4,8,
2461,77,4,8,
2462,11,4,8,4512150.0
2463,13,4,8,
2464,80,4,8,4711950.0
2465,81,4,8,
2466,78,4,8,
2467,15,4,8,
2468,79,4,8,3946050.0
2469,94,4,8,
2470,93,4,8,3946050.0
2471,87,4,8,
2472,83,4,8,
2473,18,4,8,
2474,82,4,8,4645350.0
2475,86,4,8,4512150.0
2476,23,4,8,
2477,17,4,8,
2478,90,4,8,4995000.0
2479,92,4,8,
2480,30,4,8,
2481,25,4,8,4795200.0
2482,24,4,8,3946050.0
2483,27,4,8,
2484,28,4,8,
2485,19,4,8,
2486,89,4,8,
2487,26,4,8,
2488,22,4,8,
2489,95,4,8,
2490,29,4,8,3280050.0
2491,98,4,8,1415250.0
2492,125,4,8,7742250.0
2493,104,4,8,4229100.0
2494,164,4,8,7042950.0
2495,128,4,8,5494500.0
2496,118,4,8,6060600.0
2497,119,4,8,5494500.0
2498,122,4,8,5344650.0
2499,137,4,8,6759900.0
2500,141,4,8,5910750.0
2501,143,4,8,5910750.0
2502,149,4,8,5910750.0
2503,153,4,8,6626700.0
2504,139,4,8,5777550.0
2505,140,4,8,5777550.0
2506,110,4,8,4512150.0
2507,165,4,8,5910750.0
2508,142,4,8,5777550.0
2509,121,4,8,5627700.0
2510,162,4,8,5627700.0
2511,144,4,8,5627700.0
2512,163,4,8,5627700.0
2513,146,4,8,6476850.0
2514,147,4,8,5627700.0
2515,136,4,8,5627700.0
2516,166,4,8,5627700.0
2517,138,4,8,5627700.0
2518,124,4,8,5777550.0
2519,150,4,8,5627700.0
2520,152,4,8,5627700.0
2521,167,4,8,6476850.0
2522,155,4,8,5627700.0
2523,156,4,8,5627700.0
2524,157,4,8,5627700.0
2525,131,4,8,4928400.0
2526,158,4,8,5777550.0
2527,168,4,8,6476850.0
2528,159,4,8,5561100.0
2529,45,4,8,
2530,47,4,8,
2531,160,4,8,5910750.0
2532,161,4,8,
2533,169,4,8,5627700.0
2534,170,4,8,5627700.0
2535,171,4,8,6343650.0
2536,172,4,8,5494500.0
2537,1,1,9,
2538,2,1,9,147875.0
2539,3,1,9,
2540,4,1,9,
2541,5,1,9,
2542,6,1,9,
2543,7,1,9,
2544,8,1,9,
2545,9,1,9,
2546,10,1,9,
2547,11,1,9,214375.0
2548,12,1,9,
2549,13,1,9,
2550,14,1,9,
2551,15,1,9,
2552,16,1,9,
2553,17,1,9,
2554,18,1,9,
2555,19,1,9,
2556,20,1,9,199500.0
2557,21,1,9,
2558,22,1,9,
2559,23,1,9,
2560,24,1,9,185500.0
2561,25,1,9,222250.0
2562,26,1,9,
2563,27,1,9,
2564,28,1,9,
2565,29,1,9,187250.0
2566,30,1,9,
2567,31,1,9,222250.0
2568,32,1,9,
2569,33,1,9,444500.0
2570,34,1,9,444500.0
2571,35,1,9,444500.0
2572,36,1,9,370125.0
2573,37,1,9,355250.0
2574,38,1,9,
2575,39,1,9,333375.0
2576,40,1,9,333375.0
2577,41,1,9,310625.0
2578,42,1,9,310625.0
2579,43,1,9,295750.0
2580,44,1,9,303625.0
2581,45,1,9,
2582,46,1,9,295750.0
2583,47,1,9,
2584,48,1,9,295750.0
2585,49,1,9,295750.0
2586,50,1,9,295750.0
2587,51,1,9,295750.0
2588,52,1,9,295750.0
2589,53,1,9,295750.0
2590,54,1,9,295750.0
2591,55,1,9,295750.0
2592,56,1,9,295750.0
2593,57,1,9,295750.0
2594,58,1,9,295750.0
2595,59,1,9,295750.0
2596,60,1,9,295750.0
2597,61,1,9,295750.0
2598,62,1,9,
2599,63,1,9,295750.0
2600,64,1,9,
2601,65,1,9,295750.0
2602,66,1,9,295750.0
2603,67,1,9,295750.0
2604,68,1,9,295750.0
2605,69,2,9,
2606,70,2,9,
2607,71,2,9,
2608,72,2,9,
2609,5,2,9,
2610,7,2,9,
2611,6,2,9,
2612,73,2,9,906750.0
2613,8,2,9,
2614,74,2,9,770250.0
2615,75,2,9,
2616,76,2,9,
2617,16,2,9,
2618,13,2,9,
2619,77,2,9,
2620,11,2,9,825500.0
2621,78,2,9,
2622,79,2,9,770250.0
2623,80,2,9,864500.0
2624,12,2,9,
2625,81,2,9,
2626,15,2,9,
2627,82,2,9,962000.0
2628,83,2,9,
2629,84,2,9,
2630,85,2,9,1017250.0
2631,86,2,9,910000.0
2632,87,2,9,
2633,88,2,9,906750.0
2634,18,2,9,
2635,23,2,9,
2636,20,2,9,770250.0
2637,17,2,9,
2638,89,2,9,
2639,21,2,9,
2640,90,2,9,949000.0
2641,91,2,9,
2642,30,2,9,
2643,92,2,9,
2644,93,2,9,689000.0
2645,19,2,9,
2646,94,2,9,
2647,25,2,9,906750.0
2648,22,2,9,
2649,27,2,9,
2650,24,2,9,715000.0
2651,26,2,9,
2652,95,2,9,
2653,28,2,9,
2654,29,2,9,672750.0
2655,96,2,9,
2656,97,2,9,276250.0
2657,98,2,9,276250.0
2658,31,2,9,1098500.0
2659,99,2,9,1017250.0
2660,100,2,9,1017250.0
2661,101,2,9,1098500.0
2662,102,2,9,276250.0
2663,103,2,9,1083389.0
2664,104,2,9,1098500.0
2665,105,2,9,1098500.0
2666,106,2,9,549250.0
2667,107,2,9,1127750.0
2668,108,2,9,1098500.0
2669,109,2,9,1072500.0
2670,110,2,9,1127750.0
2671,111,2,9,1140750.0
2672,112,2,9,1098500.0
2673,113,2,9,276250.0
2674,114,2,9,1098500.0
2675,115,2,9,1098500.0
2676,116,2,9,1098500.0
2677,117,2,9,1127750.0
2678,118,2,9,1238250.0
2679,119,2,9,1127750.0
2680,120,2,9,1238250.0
2681,121,2,9,1209000.0
2682,122,2,9,1098500.0
2683,123,2,9,1238250.0
2684,124,2,9,1238250.0
2685,125,2,9,1374750.0
2686,126,2,9,1098500.0
2687,127,2,9,1098500.0
2688,128,2,9,1098500.0
2689,129,2,9,
2690,130,2,9,1098500.0
2691,131,2,9,1072500.0
2692,132,2,9,1098500.0
2693,133,2,9,1252780.0
2694,70,3,9,
2695,72,3,9,
2696,7,3,9,
2697,73,3,9,3537500.0
2698,76,3,9,
2699,77,3,9,
2700,13,3,9,
2701,11,3,9,3275000.0
2702,80,3,9,3437500.0
2703,12,3,9,
2704,78,3,9,
2705,81,3,9,
2706,79,3,9,2962500.0
2707,15,3,9,
2708,83,3,9,
2709,87,3,9,
2710,18,3,9,
2711,86,3,9,3362500.0
2712,93,3,9,2850000.0
2713,17,3,9,
2714,94,3,9,
2715,23,3,9,
2716,90,3,9,3750000.0
2717,92,3,9,
2718,82,3,9,3175000.0
2719,30,3,9,
2720,25,3,9,3537500.0
2721,24,3,9,2850000.0
2722,27,3,9,
2723,19,3,9,
2724,28,3,9,
2725,89,3,9,
2726,26,3,9,
2727,22,3,9,
2728,95,3,9,
2729,29,3,9,2437500.0
2730,98,3,9,1062500.0
2731,102,3,9,1062500.0
2732,125,3,9,5812500.0
2733,113,3,9,1062500.0
2734,104,3,9,3487500.0
2735,134,3,9,4650000.0
2736,118,3,9,4650000.0
2737,119,3,9,4225000.0
2738,135,3,9,5287500.0
2739,128,3,9,4125000.0
2740,122,3,9,4012500.0
2741,136,3,9,4437500.0
2742,124,3,9,4550000.0
2743,137,3,9,5075000.0
2744,131,3,9,3912500.0
2745,121,3,9,4337500.0
2746,138,3,9,4337500.0
2747,139,3,9,4337500.0
2748,140,3,9,4337500.0
2749,110,3,9,3387500.0
2750,130,3,9,3912500.0
2751,141,3,9,4337500.0
2752,142,3,9,4337500.0
2753,143,3,9,4337500.0
2754,144,3,9,4225000.0
2755,145,3,9,4225000.0
2756,146,3,9,4862500.0
2757,147,3,9,4225000.0
2758,148,3,9,4225000.0
2759,149,3,9,4337500.0
2760,150,3,9,4225000.0
2761,151,3,9,4337500.0
2762,152,3,9,4225000.0
2763,153,3,9,4862500.0
2764,154,3,9,4225000.0
2765,155,3,9,4225000.0
2766,156,3,9,4225000.0
2767,157,3,9,4225000.0
2768,158,3,9,4337500.0
2769,159,3,9,4175000.0
2770,114,3,9,3275000.0
2771,160,3,9,4437500.0
2772,161,3,9,
2773,162,3,9,4125000.0
2774,163,3,9,4125000.0
2775,7,4,9,
2776,73,4,9,7992000.0
2777,76,4,9,
2778,77,4,9,
2779,11,4,9,7520250.0
2780,13,4,9,
2781,80,4,9,7853250.0
2782,81,4,9,
2783,78,4,9,
2784,15,4,9,
2785,79,4,9,6576750.0
2786,94,4,9,
2787,93,4,9,6576750.0
2788,87,4,9,
2789,83,4,9,
2790,18,4,9,
2791,82,4,9,7742250.0
2792,86,4,9,7520250.0
2793,23,4,9,
2794,17,4,9,
2795,90,4,9,8325000.0
2796,92,4,9,
2797,30,4,9,
2798,25,4,9,7992000.0
2799,24,4,9,6576750.0
2800,27,4,9,
2801,28,4,9,
2802,19,4,9,
2803,89,4,9,
2804,26,4,9,
2805,22,4,9,
2806,95,4,9,
2807,29,4,9,5466750.0
2808,98,4,9,2358750.0
2809,125,4,9,12903750.0
2810,104,4,9,7048500.0
2811,164,4,9,11738250.0
2812,128,4,9,9157500.0
2813,118,4,9,10101000.0
2814,119,4,9,9157500.0
2815,122,4,9,8907750.0
2816,137,4,9,11266500.0
2817,141,4,9,9851250.0
2818,143,4,9,9851250.0
2819,149,4,9,9851250.0
2820,153,4,9,11044500.0
2821,139,4,9,9629250.0
2822,140,4,9,9629250.0
2823,110,4,9,7520250.0
2824,165,4,9,9851250.0
2825,142,4,9,9629250.0
2826,121,4,9,9379500.0
2827,162,4,9,9379500.0
2828,144,4,9,9379500.0
2829,163,4,9,9379500.0
2830,146,4,9,10794750.0
2831,147,4,9,9379500.0
2832,136,4,9,9379500.0
2833,166,4,9,9379500.0
2834,138,4,9,9379500.0
2835,124,4,9,9629250.0
2836,150,4,9,9379500.0
2837,152,4,9,9379500.0
2838,167,4,9,10794750.0
2839,155,4,9,9379500.0
2840,156,4,9,9379500.0
2841,157,4,9,9379500.0
2842,131,4,9,8214000.0
2843,158,4,9,9629250.0
2844,168,4,9,10794750.0
2845,159,4,9,9268500.0
2846,45,4,9,
2847,47,4,9,
2848,160,4,9,9851250.0
2849,161,4,9,
2850,169,4,9,9379500.0
2851,170,4,9,9379500.0
2852,171,4,9,10572750.0
2853,172,4,9,9157500.0
